Date,value,Model Code,Model check code
2011-01-01,109.43,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
2012-01-01,108.93,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
2013-01-01,103.44,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
2014-01-01,96.83,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
2015-01-01,50.0,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
2016-01-01,41.25,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
2017-01-01,53.27,model://EIA_LCICO_CS/US.OIL.EIA.ISA4990008_A/PRICE/ALL,ISA4990008.A
1983-05-01,30.9,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-06-01,30.96,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-08-01,31.89,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-09-01,31.12,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-10-01,31.05,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-11-01,31.0,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1983-12-01,30.48,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-01-01,30.37,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-02-01,31.67,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-05-01,30.43,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-08-01,30.1,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1984-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-05-01,28.76,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-07-01,28.08,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-09-01,28.64,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1985-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-01-01,28.98,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-04-01,15.78,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-05-01,14.7,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-06-01,13.78,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-07-01,12.67,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-08-01,12.94,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-09-01,14.12,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-10-01,14.45,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-11-01,14.73,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1986-12-01,15.18,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-01-01,17.53,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-02-01,17.6,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-03-01,18.69,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-04-01,18.99,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-05-01,19.4,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-06-01,19.53,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-07-01,20.3,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-08-01,20.59,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-10-01,19.4,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-11-01,19.29,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1987-12-01,18.0,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-01-01,17.5,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-02-01,16.33,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-03-01,16.79,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-04-01,16.93,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-05-01,17.35,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-06-01,16.98,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-07-01,16.32,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-08-01,15.49,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-09-01,14.93,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-10-01,14.23,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-11-01,14.85,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1988-12-01,16.26,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-01-01,18.12,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-02-01,18.69,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-03-01,19.34,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-04-01,20.91,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-05-01,19.57,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-06-01,19.29,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-07-01,18.69,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-08-01,18.16,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-09-01,19.07,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-10-01,19.89,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-11-01,20.08,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1989-12-01,20.92,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-01-01,22.8,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-02-01,21.41,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-03-01,19.58,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-04-01,18.16,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-05-01,17.35,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-06-01,16.85,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-07-01,18.19,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-08-01,27.84,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-09-01,34.34,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-11-01,34.78,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1990-12-01,31.65,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-01-01,25.97,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-02-01,22.49,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-03-01,20.61,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-04-01,20.17,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-05-01,20.68,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-06-01,19.93,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-07-01,21.13,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-08-01,21.27,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-09-01,21.94,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-10-01,23.79,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1991-12-01,20.4,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-01-01,19.29,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-02-01,19.19,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-03-01,19.22,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-04-01,20.43,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-05-01,21.43,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-06-01,22.22,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-07-01,21.58,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-08-01,21.1,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-09-01,21.54,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-10-01,21.54,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-11-01,20.74,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1992-12-01,19.35,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-01-01,18.79,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-02-01,20.07,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-03-01,20.18,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-04-01,20.26,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-05-01,19.65,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-06-01,18.91,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-07-01,18.26,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-10-01,17.71,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-11-01,17.24,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1993-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-02-01,14.87,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-04-01,16.42,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-07-01,18.72,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-08-01,17.91,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-09-01,17.42,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-10-01,17.6,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1994-12-01,18.33,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-01-01,17.85,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-02-01,18.29,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-03-01,18.37,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-04-01,20.1,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-08-01,17.44,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-09-01,17.81,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1995-12-01,19.22,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-02-01,19.16,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-03-01,20.82,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-05-01,22.1,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-06-01,19.95,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-07-01,20.31,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-08-01,21.37,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-09-01,23.82,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1996-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-05-01,19.74,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-09-01,21.06,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1997-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-02-01,16.84,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-03-01,14.37,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-04-01,15.13,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-05-01,15.07,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-06-01,13.42,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-08-01,13.47,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-09-01,14.57,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-11-01,11.9,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1998-12-01,11.03,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-01-01,11.06,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-03-01,13.4,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-04-01,13.78,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-05-01,16.94,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-09-01,22.35,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
1999-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-01-01,25.64,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-02-01,28.4,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-03-01,29.58,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-05-01,25.86,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-06-01,31.22,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-07-01,31.19,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-08-01,31.91,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-09-01,32.86,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-10-01,32.9,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-11-01,33.46,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2000-12-01,31.12,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-01-01,30.76,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-02-01,28.84,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-03-01,27.16,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-05-01,29.92,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-09-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2001-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
2002-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.INI1500008_M/PRICE/ALL,INI1500008.M
