PET.IVE3740008.M,,PET.IVE3740008.A,,PET.IVE2210008.M,,PET.IVE2210008.A,,PET.IUK4990008.M,,PET.IUK4990008.A,,PET.ISA6990008.M,,PET.ISA6990008.A,,PET.ISA4990008.M,,PET.ISA4990008.A,,PET.INI1500008.M,,PET.INI1500008.A,,PET.INI1410008.M,,PET.INI1410008.A,,PET.IMX2830008.M,,PET.IMX2830008.A,,PET.IMX2810008.M,,PET.IMX2810008.A,,PET.IGB0650008.M,,PET.IGB0650008.A,,PET.IEC0500008.M,,PET.IEC0500008.A,,PET.ICA2440008.M,,PET.ICA2440008.A,,PET.ICA2410008.M,,PET.ICA2410008.A,,PET.IAO0300008.M,,PET.IAO0300008.A,,PET.I61339000008.M,,PET.I61339000008.A,,PET.I47799000008.M,,PET.I47799000008.A,,PET.I42144000008.M,,PET.I42144000008.A,,PET.I36100000008.M,,PET.I36100000008.A,,PET.I25499000008.M,,PET.I25499000008.A,,PET.I19263000008.M,,PET.I19263000008.A,,PET.I17628000008.M,,PET.I17628000008.A,,PET.I11025000008.M,,PET.I11025000008.A,
,,,,,,,,1988-03-01,15.81,,,1997-08-01,18.09,,,1997-08-01,18.7,,,1992-01-01,19.29,,,,,,,,,,,1997-08-01,15.53,,,,,,,1997-08-01,16.75,,,1997-08-01,16.05,,,1996-12-01,19.12,,,1988-05-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-02-01,16.85,,,1997-07-01,16.67,,,1997-07-01,17.27,,,1991-12-01,20.4,,,,,,,,,,,1997-07-01,15,,,,,,,1997-07-01,15.97,,,1997-07-01,15.5,,,1996-11-01,19.12,,,1988-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1988-01-01,Null,,,1997-06-01,16.64,,,1997-06-01,17.42,,,1991-11-01,Null,,,,,,,,,,,1997-06-01,14.78,,,,,,,1997-06-01,17.3,,,1997-06-01,15.45,,,1996-10-01,21.08,,,1988-03-01,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-12-01,Null,,,1997-05-01,16.57,,,1997-05-01,17.69,,,1991-10-01,23.79,,,,,,,,,,,1997-05-01,15.97,,,,,,,1997-05-01,17.41,,,1997-05-01,16.21,,,1996-09-01,20.38,,,1988-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-11-01,18.84,,,1997-04-01,17.1,,,1997-04-01,17.82,,,1991-09-01,21.94,,,,,,,,,,,1997-04-01,15.14,,,,,,,1997-04-01,17.71,,,1997-04-01,16.04,,,1996-08-01,18.85,,,1988-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-10-01,18.94,,,1997-03-01,17.39,,,1997-03-01,18.64,,,1991-08-01,21.27,,,,,,,,,,,1997-03-01,15.49,,,,,,,1997-03-01,18.31,,,1997-03-01,17.33,,,1996-07-01,18.63,,,1987-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-09-01,18.63,,,1997-02-01,17.81,,,1997-02-01,18.89,,,1991-07-01,21.13,,,,,,,,,,,1997-02-01,16.56,,,,,,,1997-02-01,20.28,,,1997-02-01,18.73,,,1996-06-01,18.22,,,1987-11-01,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-08-01,20.66,,,1997-01-01,20.05,,,1997-01-01,21.87,,,1991-06-01,19.93,,,,,,,,,,,1997-01-01,19.1,,,,,,,1997-01-01,24.63,,,1997-01-01,20.83,,,1996-05-01,18.68,,,1987-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-07-01,20.46,,,1996-12-01,21.45,,,1996-12-01,22.56,,,1991-05-01,20.68,,,,,,,,,,,1996-12-01,19.58,,,,,,,1996-12-01,22.63,,,1996-12-01,20.76,,,1996-04-01,20.04,,,1987-09-01,18.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-06-01,19.61,,,1996-11-01,22.09,,,1996-11-01,23.16,,,1991-04-01,20.17,,,,,,,,,,,1996-11-01,19.47,,,,,,,1996-11-01,21.58,,,1996-11-01,20.94,,,1996-03-01,17.17,,,1987-08-01,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-05-01,19.19,,,1996-10-01,22.56,,,1996-10-01,23.26,,,1991-03-01,20.61,,,,,,,,,,,1996-10-01,21.27,,,,,,,1996-10-01,22.55,,,1996-10-01,21.98,,,1996-02-01,14.51,,,1987-07-01,19.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-04-01,18.04,,,1996-09-01,21.26,,,1996-09-01,22.2,,,1991-02-01,22.49,,,,,,,,,,,1996-09-01,19.93,,,,,,,1996-09-01,21.88,,,1996-09-01,20.94,,,1996-01-01,14.07,,,1987-06-01,18.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-03-01,18.04,,,1996-08-01,20.27,,,1996-08-01,21.2,,,1991-01-01,25.97,,,,,,,,,,,1996-08-01,17.74,,,,,,,1996-08-01,19.15,,,1996-08-01,19.56,,,1995-12-01,13.66,,,1987-05-01,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-02-01,18.1,,,1996-07-01,19.24,,,1996-07-01,20.21,,,1990-12-01,31.65,,,,,,,,,,,1996-07-01,16.74,,,,,,,1996-07-01,19.13,,,1996-07-01,18.81,,,1995-11-01,13.29,,,1987-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1987-01-01,17.33,,,1996-06-01,18.35,,,1996-06-01,19.34,,,1990-11-01,34.78,,,,,,,,,,,1996-06-01,16.4,,,,,,,1996-06-01,18.66,,,1996-06-01,18.59,,,1995-10-01,13.46,,,1987-03-01,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-12-01,15.34,,,1996-05-01,19.18,,,1996-05-01,19.97,,,1990-10-01,Null,,,,,,,,,,,1996-05-01,17.1,,,,,,,1996-05-01,19.36,,,1996-05-01,19.23,,,1995-09-01,Null,,,1987-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-11-01,14.57,,,1996-04-01,20.41,,,1996-04-01,20.49,,,1990-09-01,34.34,,,,,,,,,,,1996-04-01,18.37,,,,,,,1996-04-01,22,,,1996-04-01,20.24,,,1995-08-01,Null,,,1987-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-10-01,15.07,,,1996-03-01,19.01,,,1996-03-01,20.3,,,1990-08-01,27.84,,,,,,,,,,,1996-03-01,17.31,,,,,,,1996-03-01,19.84,,,1996-03-01,17.97,,,1995-07-01,15.35,,,1986-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-09-01,14.31,,,1996-02-01,18.25,,,1996-02-01,19.34,,,1990-07-01,18.19,,,,,,,,,,,1996-02-01,15.83,,,,,,,1996-02-01,16.19,,,1996-02-01,15.59,,,1995-06-01,16.48,,,1986-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-08-01,11.98,,,1996-01-01,17.87,,,1996-01-01,18.2,,,1990-06-01,16.85,,,,,,,,,,,1996-01-01,15.47,,,,,,,1996-01-01,16.5,,,1996-01-01,15.14,,,1995-05-01,17.83,,,1986-10-01,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-07-01,12.29,,,,,,,1995-12-01,16.83,,,1990-05-01,17.35,,,,,,,,,,,1995-12-01,15.66,,,,,,,1995-12-01,16.95,,,,,,,1995-04-01,17.76,,,1986-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-06-01,13.92,,,,,,,1995-11-01,17.44,,,1990-04-01,18.16,,,,,,,,,,,1995-11-01,13.98,,,,,,,1995-11-01,15.07,,,,,,,1995-03-01,16.39,,,1986-08-01,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-05-01,14.74,,,,,,,1995-10-01,16.47,,,1990-03-01,19.58,,,,,,,,,,,1995-10-01,13.65,,,,,,,1995-10-01,Null,,,,,,,1995-02-01,16,,,1986-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-04-01,Null,,,,,,,1995-09-01,16.65,,,1990-02-01,21.41,,,,,,,,,,,1995-09-01,13.99,,,,,,,1995-09-01,Null,,,,,,,1995-01-01,15.15,,,1986-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-03-01,Null,,,,,,,1995-08-01,16.27,,,1990-01-01,22.8,,,,,,,,,,,1995-08-01,13.74,,,,,,,1995-08-01,15.67,,,,,,,1994-12-01,Null,,,1986-05-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-02-01,19.37,,,,,,,1995-07-01,16.33,,,1989-12-01,20.92,,,,,,,,,,,1995-07-01,13.92,,,,,,,1995-07-01,15.63,,,,,,,1994-11-01,Null,,,1986-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1986-01-01,25.37,,,,,,,1995-06-01,16.76,,,1989-11-01,20.08,,,,,,,,,,,1995-06-01,15.43,,,,,,,1995-06-01,17.38,,,,,,,1994-10-01,Null,,,1986-03-01,13.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-12-01,29.38,,,,,,,1995-05-01,17.83,,,1989-10-01,19.89,,,,,,,,,,,1995-05-01,16.74,,,,,,,1995-05-01,18.85,,,,,,,1994-09-01,Null,,,1986-02-01,17.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-11-01,Null,,,,,,,1995-04-01,18.56,,,1989-09-01,19.07,,,,,,,,,,,1995-04-01,16.29,,,,,,,1995-04-01,18.12,,,,,,,1994-08-01,15.69,,,1986-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-10-01,29.07,,,,,,,1995-03-01,17.89,,,1989-08-01,18.16,,,,,,,,,,,1995-03-01,15.42,,,,,,,1995-03-01,16.91,,,,,,,1994-07-01,16.34,,,1985-12-01,27.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-09-01,Null,,,,,,,1995-02-01,17.63,,,1989-07-01,18.69,,,,,,,,,,,1995-02-01,15,,,,,,,1995-02-01,17.23,,,,,,,1994-06-01,15.79,,,1985-11-01,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-08-01,27.87,,,,,,,1995-01-01,17.03,,,1989-06-01,19.29,,,,,,,,,,,1995-01-01,14.33,,,,,,,1995-01-01,16.5,,,,,,,1994-05-01,14.21,,,1985-10-01,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-07-01,Null,,,,,,,1994-12-01,16.15,,,1989-05-01,19.57,,,,,,,,,,,1994-12-01,14.58,,,,,,,1994-12-01,15.75,,,,,,,1994-04-01,12.4,,,1985-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-06-01,27.84,,,,,,,1994-11-01,16.6,,,1989-04-01,20.91,,,,,,,,,,,1994-11-01,14.42,,,,,,,1994-11-01,Null,,,,,,,1994-03-01,10.58,,,1985-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-05-01,Null,,,,,,,1994-10-01,15.87,,,1989-03-01,19.34,,,,,,,,,,,1994-10-01,13.8,,,,,,,1994-10-01,15.65,,,,,,,1994-02-01,10.52,,,1985-07-01,26.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-04-01,28.66,,,,,,,1994-09-01,16.36,,,1989-02-01,18.69,,,,,,,,,,,1994-09-01,12.64,,,,,,,1994-09-01,15.52,,,,,,,1994-01-01,Null,,,1985-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-03-01,Null,,,,,,,1994-08-01,16.34,,,1989-01-01,18.12,,,,,,,,,,,1994-08-01,13.78,,,,,,,1994-08-01,16.35,,,,,,,1993-12-01,10.92,,,1985-05-01,27.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-02-01,Null,,,,,,,1994-07-01,17.01,,,1988-12-01,16.26,,,,,,,,,,,1994-07-01,14.87,,,,,,,1994-07-01,16.62,,,,,,,1993-11-01,12.91,,,1985-04-01,28.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1985-01-01,Null,,,,,,,1994-06-01,17.38,,,1988-11-01,14.85,,,,,,,,,,,1994-06-01,14.15,,,,,,,1994-06-01,16.87,,,,,,,1993-10-01,13.77,,,1985-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-12-01,Null,,,,,,,1994-05-01,16.85,,,1988-10-01,14.23,,,,,,,,,,,1994-05-01,12.74,,,,,,,1994-05-01,16.2,,,,,,,1993-09-01,12.97,,,1985-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-11-01,28.52,,,,,,,1994-04-01,15.32,,,1988-09-01,14.93,,,,,,,,,,,1994-04-01,11.83,,,,,,,1994-04-01,14.72,,,,,,,1993-08-01,13.35,,,1985-01-01,26.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-10-01,29.55,,,,,,,1994-03-01,13.88,,,1988-08-01,15.49,,,,,,,,,,,1994-03-01,10.43,,,,,,,1994-03-01,13.2,,,,,,,1993-07-01,13.41,,,1984-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-09-01,28.88,,,,,,,1994-02-01,13.42,,,1988-07-01,16.32,,,,,,,,,,,1994-02-01,10.31,,,,,,,1994-02-01,13.8,,,,,,,1993-06-01,14.54,,,1984-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-08-01,29.07,,,,,,,1994-01-01,12.81,,,1988-06-01,16.98,,,,,,,,,,,1994-01-01,10.32,,,,,,,1994-01-01,12.64,,,,,,,1993-05-01,Null,,,1984-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-07-01,29.94,,,,,,,1993-12-01,12.78,,,1988-05-01,17.35,,,,,,,,,,,1993-12-01,9.5,,,,,,,1993-12-01,12.92,,,,,,,1993-04-01,Null,,,1984-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-06-01,30.67,,,,,,,1993-11-01,13.89,,,1988-04-01,16.93,,,,,,,,,,,1993-11-01,10.74,,,,,,,1993-11-01,14.32,,,,,,,1993-03-01,Null,,,1984-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-05-01,30.82,,,,,,,1993-10-01,15.25,,,1988-03-01,16.79,,,,,,,,,,,1993-10-01,12.3,,,,,,,1993-10-01,15.54,,,,,,,1993-02-01,Null,,,1984-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-04-01,30.89,,,,,,,1993-09-01,15.53,,,1988-02-01,16.33,,,,,,,,,,,1993-09-01,12.22,,,,,,,1993-09-01,14.57,,,,,,,1993-01-01,Null,,,1984-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-03-01,Null,,,,,,,1993-08-01,16.3,,,1988-01-01,17.5,,,,,,,,,,,1993-08-01,12.23,,,,,,,1993-08-01,15.06,,,,,,,1992-12-01,Null,,,1984-05-01,29.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-02-01,30.76,,,,,,,1993-07-01,16.1,,,1987-12-01,18,,,,,,,,,,,1993-07-01,11.94,,,,,,,1993-07-01,15.83,,,,,,,1992-11-01,Null,,,1984-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1984-01-01,30.32,,,,,,,1993-06-01,16.82,,,1987-11-01,19.29,,,,,,,,,,,1993-06-01,12.45,,,,,,,1993-06-01,16.45,,,,,,,1992-10-01,Null,,,1984-03-01,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-12-01,30.02,,,,,,,1993-05-01,17.42,,,1987-10-01,19.4,,,,,,,,,,,1993-05-01,13.69,,,,,,,1993-05-01,18.27,,,,,,,1992-09-01,Null,,,1984-02-01,28.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-11-01,30.41,,,,,,,1993-04-01,17.93,,,1987-09-01,Null,,,,,,,,,,,1993-04-01,14.08,,,,,,,1993-04-01,Null,,,,,,,1992-08-01,Null,,,1984-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-10-01,30.97,,,,,,,1993-03-01,18.42,,,1987-08-01,20.59,,,,,,,,,,,1993-03-01,13.75,,,,,,,1993-03-01,Null,,,,,,,1992-07-01,Null,,,1983-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-09-01,32.06,,,,,,,1993-02-01,18.27,,,1987-07-01,20.3,,,,,,,,,,,1993-02-01,13.35,,,,,,,1993-02-01,17.7,,,,,,,1992-06-01,Null,,,1983-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-08-01,31.25,,,,,,,1993-01-01,17.86,,,1987-06-01,19.53,,,,,,,,,,,1993-01-01,12.71,,,,,,,1993-01-01,16.72,,,,,,,1992-05-01,Null,,,1983-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-07-01,31.1,,,,,,,1992-12-01,17.78,,,1987-05-01,19.4,,,,,,,,,,,1992-12-01,13,,,,,,,1992-12-01,Null,,,,,,,1992-04-01,Null,,,1983-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-06-01,30.89,,,,,,,1992-11-01,17.75,,,1987-04-01,18.99,,,,,,,,,,,1992-11-01,14.49,,,,,,,1992-11-01,18.36,,,,,,,1992-03-01,Null,,,1983-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-05-01,30.74,,,,,,,1992-10-01,18.44,,,1987-03-01,18.69,,,,,,,,,,,1992-10-01,15.77,,,,,,,1992-10-01,Null,,,,,,,1992-02-01,Null,,,1983-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-04-01,32.15,,,,,,,1992-09-01,19.3,,,1987-02-01,17.6,,,,,,,,,,,1992-09-01,15.55,,,,,,,1992-09-01,19.11,,,,,,,1992-01-01,Null,,,1983-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-03-01,30.78,,,,,,,1992-08-01,19.22,,,1987-01-01,17.53,,,,,,,,,,,1992-08-01,15.35,,,,,,,1992-08-01,19.19,,,,,,,1991-12-01,Null,,,1983-05-01,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-02-01,33,,,,,,,1992-07-01,19.74,,,1986-12-01,15.18,,,,,,,,,,,1992-07-01,15.7,,,,,,,1992-07-01,Null,,,,,,,1991-11-01,Null,,,1983-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1983-01-01,33.99,,,,,,,1992-06-01,20.38,,,1986-11-01,14.73,,,,,,,,,,,1992-06-01,15.61,,,,,,,1992-06-01,20.27,,,,,,,1991-10-01,16.41,,,1983-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1992-05-01,19.76,,,1986-10-01,14.45,,,,,,,,,,,1992-05-01,14.61,,,,,,,1992-05-01,18.26,,,,,,,1991-09-01,15.52,,,1983-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1992-04-01,19.44,,,1986-09-01,14.12,,,,,,,,,,,1992-04-01,12.63,,,,,,,1992-04-01,Null,,,,,,,1991-08-01,15.37,,,1983-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1992-03-01,17.5,,,1986-08-01,12.94,,,,,,,,,,,1992-03-01,11.11,,,,,,,1992-03-01,Null,,,,,,,1991-07-01,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1992-02-01,16.76,,,1986-07-01,12.67,,,,,,,,,,,1992-02-01,10.49,,,,,,,1992-02-01,15.53,,,,,,,1991-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1992-01-01,16.18,,,1986-06-01,13.78,,,,,,,,,,,1992-01-01,10.39,,,,,,,1992-01-01,Null,,,,,,,1991-05-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-12-01,16.92,,,1986-05-01,14.7,,,,,,,,,,,1991-12-01,11.42,,,,,,,1991-12-01,Null,,,,,,,1991-04-01,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-11-01,17.76,,,1986-04-01,15.78,,,,,,,,,,,1991-11-01,13.77,,,,,,,1991-11-01,Null,,,,,,,1991-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-10-01,19.4,,,1986-03-01,Null,,,,,,,,,,,1991-10-01,14.91,,,,,,,1991-10-01,Null,,,,,,,1991-02-01,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-09-01,19.51,,,1986-02-01,Null,,,,,,,,,,,1991-09-01,13.94,,,,,,,1991-09-01,Null,,,,,,,1991-01-01,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-08-01,19.37,,,1986-01-01,28.98,,,,,,,,,,,1991-08-01,13.71,,,,,,,1991-08-01,18.58,,,,,,,1990-12-01,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-07-01,18.8,,,1985-12-01,Null,,,,,,,,,,,1991-07-01,13.89,,,,,,,1991-07-01,Null,,,,,,,1990-11-01,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-06-01,18.1,,,1985-11-01,Null,,,,,,,,,,,1991-06-01,13.11,,,,,,,1991-06-01,16.77,,,,,,,1990-10-01,28.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-05-01,18.31,,,1985-10-01,Null,,,,,,,,,,,1991-05-01,13.42,,,,,,,1991-05-01,17.38,,,,,,,1990-09-01,27.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-04-01,18.43,,,1985-09-01,28.64,,,,,,,,,,,1991-04-01,13.42,,,,,,,1991-04-01,18.24,,,,,,,1990-08-01,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-03-01,18.22,,,1985-08-01,Null,,,,,,,,,,,1991-03-01,12.05,,,,,,,1991-03-01,17.69,,,,,,,1990-07-01,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-02-01,17.51,,,1985-07-01,28.08,,,,,,,,,,,1991-02-01,12.05,,,,,,,1991-02-01,17.45,,,,,,,1990-06-01,13.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1991-01-01,19.14,,,1985-06-01,Null,,,,,,,,,,,1991-01-01,17.6,,,,,,,1991-01-01,Null,,,,,,,1990-05-01,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-12-01,23.94,,,1985-05-01,28.76,,,,,,,,,,,1990-12-01,21.29,,,,,,,1990-12-01,Null,,,,,,,1990-04-01,13.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-11-01,28.2,,,1985-04-01,Null,,,,,,,,,,,1990-11-01,25.07,,,,,,,1990-11-01,Null,,,,,,,1990-03-01,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-10-01,31.38,,,1985-03-01,Null,,,,,,,,,,,1990-10-01,26.99,,,,,,,1990-10-01,Null,,,,,,,1990-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-09-01,31.68,,,1985-02-01,Null,,,,,,,,,,,1990-09-01,24.98,,,,,,,1990-09-01,31.92,,,,,,,1990-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-08-01,29.55,,,1985-01-01,Null,,,,,,,,,,,1990-08-01,20.1,,,,,,,1990-08-01,28.47,,,,,,,1989-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-07-01,21,,,1984-12-01,Null,,,,,,,,,,,1990-07-01,11.92,,,,,,,1990-07-01,18.61,,,,,,,1989-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-06-01,15.48,,,1984-11-01,Null,,,,,,,,,,,1990-06-01,10.21,,,,,,,1990-06-01,Null,,,,,,,1989-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-05-01,14.72,,,1984-10-01,Null,,,,,,,,,,,1990-05-01,11.67,,,,,,,1990-05-01,14.31,,,,,,,1989-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-04-01,14.86,,,1984-09-01,Null,,,,,,,,,,,1990-04-01,12.41,,,,,,,1990-04-01,Null,,,,,,,1989-08-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-03-01,16.76,,,1984-08-01,30.1,,,,,,,,,,,1990-03-01,14.55,,,,,,,1990-03-01,Null,,,,,,,1989-07-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
